cik,ticker,name,fiscal_year,logical_input,originally_reported,latest_reported,original_filed,latest_filed,n_versions,rel_change,change_type,restated
1744489,DIS,Walt Disney,2021,net_income,1995000000,1995000000,2021-11-24,2024-01-24,1,0.0,none,False
1744489,DIS,Walt Disney,2022,net_income,3145000000,3145000000,2022-11-29,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2023,net_income,2354000000,2354000000,2023-11-21,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2024,net_income,4972000000,4972000000,2024-11-14,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,net_income,12404000000,12404000000,2025-11-13,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2019,income_continuing,11054000000,11054000000,2019-11-20,2021-11-24,1,0.0,none,False
1744489,DIS,Walt Disney,2020,income_continuing,-2864000000,-2864000000,2020-11-25,2022-11-29,1,0.0,none,False
1744489,DIS,Walt Disney,2021,income_continuing,1995000000,1995000000,2021-11-24,2024-01-24,1,0.0,none,False
1744489,DIS,Walt Disney,2022,income_continuing,3145000000,3145000000,2022-11-29,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2023,income_continuing,2354000000,2354000000,2023-11-21,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2024,income_continuing,4972000000,4972000000,2024-11-14,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,income_continuing,12404000000,12404000000,2025-11-13,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2019,revenue,69570000000,69607000000,2019-11-20,2021-11-24,2,0.0005318384361075176,none,False
1744489,DIS,Walt Disney,2020,revenue,65388000000,65388000000,2020-11-25,2022-11-29,1,0.0,none,False
1744489,DIS,Walt Disney,2021,revenue,67418000000,67418000000,2021-11-24,2023-11-21,1,0.0,none,False
1744489,DIS,Walt Disney,2022,revenue,82722000000,82722000000,2022-11-29,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2023,revenue,88898000000,88898000000,2023-11-21,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2024,revenue,91361000000,91361000000,2024-11-14,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,revenue,94425000000,94425000000,2025-11-13,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2019,sga,11541000000,11549000000,2019-11-20,2021-11-24,2,0.0006931808335499523,none,False
1744489,DIS,Walt Disney,2020,sga,12369000000,12369000000,2020-11-25,2022-11-29,1,0.0,none,False
1744489,DIS,Walt Disney,2021,sga,13517000000,13517000000,2021-11-24,2023-11-21,1,0.0,none,False
1744489,DIS,Walt Disney,2022,sga,16388000000,16388000000,2022-11-29,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2023,sga,15336000000,15336000000,2023-11-21,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2024,sga,15759000000,15759000000,2024-11-14,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,sga,16501000000,16501000000,2025-11-13,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2019,depreciation,4160000000,4167000000,2019-11-20,2021-11-24,2,0.0016826923076923078,none,False
1744489,DIS,Walt Disney,2020,depreciation,5345000000,5345000000,2020-11-25,2022-11-29,1,0.0,none,False
1744489,DIS,Walt Disney,2021,depreciation,5111000000,5111000000,2021-11-24,2023-11-21,1,0.0,none,False
1744489,DIS,Walt Disney,2022,depreciation,5163000000,5163000000,2022-11-29,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2023,depreciation,5369000000,5369000000,2023-11-21,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2024,depreciation,4990000000,4990000000,2024-11-14,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,depreciation,5326000000,5326000000,2025-11-13,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,cfo,18101000000,18101000000,2025-11-13,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2019,cfo,5984000000,5984000000,2019-11-20,2021-11-24,1,0.0,none,False
1744489,DIS,Walt Disney,2020,cfo,7616000000,7616000000,2020-11-25,2022-11-29,1,0.0,none,False
1744489,DIS,Walt Disney,2021,cfo,5566000000,5566000000,2021-11-24,2023-11-21,1,0.0,none,False
1744489,DIS,Walt Disney,2022,cfo,6002000000,6002000000,2022-11-29,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2023,cfo,9866000000,9866000000,2023-11-21,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2024,cfo,13971000000,13971000000,2024-11-14,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2019,total_assets,193984000000,193984000000,2019-11-20,2020-11-25,1,0.0,none,False
1744489,DIS,Walt Disney,2020,total_assets,201549000000,201549000000,2020-11-25,2021-11-24,1,0.0,none,False
1744489,DIS,Walt Disney,2021,total_assets,203609000000,203609000000,2021-11-24,2022-11-29,1,0.0,none,False
1744489,DIS,Walt Disney,2022,total_assets,203631000000,203631000000,2022-11-29,2023-11-21,1,0.0,none,False
1744489,DIS,Walt Disney,2023,total_assets,205579000000,205579000000,2023-11-21,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2024,total_assets,196219000000,196219000000,2024-11-14,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,total_assets,197514000000,197514000000,2025-11-13,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2019,current_assets,28124000000,28124000000,2019-11-20,2020-11-25,1,0.0,none,False
1744489,DIS,Walt Disney,2020,current_assets,35251000000,35251000000,2020-11-25,2021-11-24,1,0.0,none,False
1744489,DIS,Walt Disney,2021,current_assets,33657000000,33657000000,2021-11-24,2022-11-29,1,0.0,none,False
1744489,DIS,Walt Disney,2022,current_assets,29098000000,29098000000,2022-11-29,2023-11-21,1,0.0,none,False
1744489,DIS,Walt Disney,2023,current_assets,32763000000,32763000000,2023-11-21,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2024,current_assets,25241000000,25241000000,2024-11-14,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,current_assets,24267000000,24267000000,2025-11-13,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2019,current_liabilities,31341000000,31341000000,2019-11-20,2020-11-25,1,0.0,none,False
1744489,DIS,Walt Disney,2020,current_liabilities,26628000000,26628000000,2020-11-25,2021-11-24,1,0.0,none,False
1744489,DIS,Walt Disney,2021,current_liabilities,31077000000,31077000000,2021-11-24,2022-11-29,1,0.0,none,False
1744489,DIS,Walt Disney,2022,current_liabilities,29073000000,29073000000,2022-11-29,2023-11-21,1,0.0,none,False
1744489,DIS,Walt Disney,2023,current_liabilities,31139000000,31139000000,2023-11-21,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2024,current_liabilities,34599000000,34599000000,2024-11-14,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,current_liabilities,34162000000,34162000000,2025-11-13,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2019,long_term_debt,38129000000,38129000000,2019-11-20,2020-11-25,1,0.0,none,False
1744489,DIS,Walt Disney,2020,long_term_debt,52917000000,52917000000,2020-11-25,2021-11-24,1,0.0,none,False
1744489,DIS,Walt Disney,2021,long_term_debt,48540000000,48540000000,2021-11-24,2022-11-29,1,0.0,none,False
1744489,DIS,Walt Disney,2022,long_term_debt,45299000000,45299000000,2022-11-29,2023-11-21,1,0.0,none,False
1744489,DIS,Walt Disney,2023,long_term_debt,42101000000,42101000000,2023-11-21,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2024,long_term_debt,38970000000,38970000000,2024-11-14,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,long_term_debt,35315000000,35315000000,2025-11-13,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2019,receivables,15481000000,15481000000,2019-11-20,2020-11-25,1,0.0,none,False
1744489,DIS,Walt Disney,2020,receivables,12708000000,12708000000,2020-11-25,2021-11-24,1,0.0,none,False
1744489,DIS,Walt Disney,2021,receivables,13367000000,13367000000,2021-11-24,2022-11-29,1,0.0,none,False
1744489,DIS,Walt Disney,2022,receivables,12652000000,12652000000,2022-11-29,2023-11-21,1,0.0,none,False
1744489,DIS,Walt Disney,2023,receivables,12330000000,12330000000,2023-11-21,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2024,receivables,12729000000,12729000000,2024-11-14,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,receivables,13217000000,13217000000,2025-11-13,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2019,ppe_net,31603000000,31603000000,2019-11-20,2020-11-25,1,0.0,none,False
1744489,DIS,Walt Disney,2020,ppe_net,32078000000,32078000000,2020-11-25,2021-11-24,1,0.0,none,False
1744489,DIS,Walt Disney,2021,ppe_net,32624000000,32624000000,2021-11-24,2022-11-29,1,0.0,none,False
1744489,DIS,Walt Disney,2022,ppe_net,33596000000,33596000000,2022-11-29,2023-11-21,1,0.0,none,False
1744489,DIS,Walt Disney,2023,ppe_net,34941000000,34941000000,2023-11-21,2024-11-14,1,0.0,none,False
1744489,DIS,Walt Disney,2024,ppe_net,37041000000,37041000000,2024-11-14,2025-11-13,1,0.0,none,False
1744489,DIS,Walt Disney,2025,ppe_net,41255000000,41255000000,2025-11-13,2025-11-13,1,0.0,none,False
18230,CAT,Caterpillar,2009,net_income,895000000,895000000,2010-02-19,2011-02-22,1,0.0,none,False
18230,CAT,Caterpillar,2010,net_income,2700000000,2700000000,2011-02-22,2011-02-22,1,0.0,none,False
18230,CAT,Caterpillar,2011,net_income,4981000000,4981000000,2012-02-21,2014-02-18,1,0.0,none,False
18230,CAT,Caterpillar,2012,net_income,5722000000,5722000000,2013-02-19,2015-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2013,net_income,3803000000,3803000000,2014-02-18,2016-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2014,net_income,3711000000,2468000000,2015-02-17,2017-02-15,2,0.3349501482080302,restated,True
18230,CAT,Caterpillar,2015,net_income,2113000000,2523000000,2016-02-16,2018-02-15,2,0.19403691433980122,restated,True
18230,CAT,Caterpillar,2016,net_income,-59000000,-59000000,2017-02-15,2019-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2017,net_income,759000000,759000000,2018-02-15,2020-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2018,net_income,6148000000,6148000000,2019-02-14,2021-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2019,net_income,6094000000,6094000000,2020-02-19,2022-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2020,net_income,3003000000,3003000000,2021-02-17,2023-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2021,net_income,6493000000,6493000000,2022-02-16,2024-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2022,net_income,6704000000,6704000000,2023-02-15,2025-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2023,net_income,10332000000,10332000000,2024-02-16,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2024,net_income,10788000000,10788000000,2025-02-14,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2025,net_income,8882000000,8882000000,2026-02-13,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2009,income_continuing,895000000,895000000,2010-02-19,2011-02-22,1,0.0,none,False
18230,CAT,Caterpillar,2010,income_continuing,2700000000,2700000000,2011-02-22,2011-02-22,1,0.0,none,False
18230,CAT,Caterpillar,2011,income_continuing,4981000000,4981000000,2012-02-21,2014-02-18,1,0.0,none,False
18230,CAT,Caterpillar,2012,income_continuing,5722000000,5722000000,2013-02-19,2015-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2013,income_continuing,3803000000,3803000000,2014-02-18,2016-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2014,income_continuing,3711000000,2468000000,2015-02-17,2017-02-15,2,0.3349501482080302,restated,True
18230,CAT,Caterpillar,2015,income_continuing,2113000000,2523000000,2016-02-16,2018-02-15,2,0.19403691433980122,restated,True
18230,CAT,Caterpillar,2016,income_continuing,-59000000,-59000000,2017-02-15,2019-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2017,income_continuing,759000000,759000000,2018-02-15,2020-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2018,income_continuing,6148000000,6148000000,2019-02-14,2021-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2019,income_continuing,6094000000,6094000000,2020-02-19,2022-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2020,income_continuing,3003000000,3003000000,2021-02-17,2023-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2021,income_continuing,6493000000,6493000000,2022-02-16,2024-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2022,income_continuing,6704000000,6704000000,2023-02-15,2025-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2023,income_continuing,10332000000,10332000000,2024-02-16,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2024,income_continuing,10788000000,10788000000,2025-02-14,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2025,income_continuing,8882000000,8882000000,2026-02-13,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2009,revenue,32396000000,32396000000,2010-02-19,2012-02-21,1,0.0,none,False
18230,CAT,Caterpillar,2010,revenue,42588000000,42588000000,2011-02-22,2013-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2011,revenue,60138000000,60138000000,2012-02-21,2014-02-18,1,0.0,none,False
18230,CAT,Caterpillar,2012,revenue,65875000000,65875000000,2013-02-19,2015-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2013,revenue,55656000000,55656000000,2014-02-18,2016-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2014,revenue,55184000000,55184000000,2015-02-17,2017-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2015,revenue,47011000000,47011000000,2016-02-16,2018-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2016,revenue,38537000000,38537000000,2017-02-15,2019-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2017,revenue,45462000000,45462000000,2018-02-15,2020-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2018,revenue,54722000000,54722000000,2019-02-14,2021-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2019,revenue,53800000000,53800000000,2020-02-19,2022-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2020,revenue,41748000000,41748000000,2021-02-17,2023-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2021,revenue,50971000000,50971000000,2022-02-16,2024-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2022,revenue,59427000000,59427000000,2023-02-15,2025-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2023,revenue,67060000000,67060000000,2024-02-16,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2024,revenue,64809000000,64809000000,2025-02-14,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2025,revenue,67589000000,67589000000,2026-02-13,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2024,cogs,33000000,33000000,2025-02-14,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2025,cogs,49000000,49000000,2026-02-13,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2009,cogs,23886000000,23886000000,2010-02-19,2012-02-21,1,0.0,none,False
18230,CAT,Caterpillar,2010,cogs,30367000000,30367000000,2011-02-22,2013-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2011,cogs,43578000000,43578000000,2012-02-21,2014-02-18,1,0.0,none,False
18230,CAT,Caterpillar,2012,cogs,47055000000,47055000000,2013-02-19,2015-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2013,cogs,40727000000,40727000000,2014-02-18,2016-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2014,cogs,39767000000,40718000000,2015-02-17,2017-02-15,2,0.023914300802172654,restated,True
18230,CAT,Caterpillar,2015,cogs,33742000000,33546000000,2016-02-16,2018-02-15,2,0.0058087843044277165,restated,True
18230,CAT,Caterpillar,2016,cogs,28309000000,28309000000,2017-02-15,2018-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2017,cogs,31049000000,31049000000,2018-02-15,2018-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2018,cogs,36997000000,36997000000,2019-02-14,2021-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2019,cogs,36630000000,36630000000,2020-02-19,2022-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2020,cogs,29082000000,29082000000,2021-02-17,2023-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2021,cogs,35513000000,35513000000,2022-02-16,2024-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2022,cogs,41350000000,41350000000,2023-02-15,2025-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2023,cogs,42767000000,42767000000,2024-02-16,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2009,sga,3645000000,3645000000,2010-02-19,2012-02-21,1,0.0,none,False
18230,CAT,Caterpillar,2010,sga,4248000000,4248000000,2011-02-22,2013-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2011,sga,5203000000,5203000000,2012-02-21,2014-02-18,1,0.0,none,False
18230,CAT,Caterpillar,2012,sga,5919000000,5919000000,2013-02-19,2015-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2013,sga,5547000000,5547000000,2014-02-18,2016-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2014,sga,5697000000,6529000000,2015-02-17,2017-02-15,2,0.14604177637352994,restated,True
18230,CAT,Caterpillar,2015,sga,5199000000,4951000000,2016-02-16,2018-02-15,2,0.04770148105404885,restated,True
18230,CAT,Caterpillar,2016,sga,4686000000,4383000000,2017-02-15,2019-02-14,2,0.0646606914212548,restated,True
18230,CAT,Caterpillar,2017,sga,5177000000,4999000000,2018-02-15,2020-02-19,2,0.03438284720880819,restated,True
18230,CAT,Caterpillar,2018,sga,5478000000,5478000000,2019-02-14,2021-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2019,sga,5162000000,5162000000,2020-02-19,2022-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2020,sga,4642000000,4642000000,2021-02-17,2023-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2021,sga,5365000000,5365000000,2022-02-16,2024-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2022,sga,5651000000,5651000000,2023-02-15,2025-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2023,sga,6371000000,6371000000,2024-02-16,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2024,sga,6667000000,6667000000,2025-02-14,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2025,sga,6985000000,6985000000,2026-02-13,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2009,depreciation,2336000000,2336000000,2010-02-19,2012-02-21,1,0.0,none,False
18230,CAT,Caterpillar,2010,depreciation,2296000000,2296000000,2011-02-22,2013-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2011,depreciation,2527000000,2527000000,2012-02-21,2014-02-18,1,0.0,none,False
18230,CAT,Caterpillar,2012,depreciation,2813000000,2813000000,2013-02-19,2015-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2013,depreciation,3087000000,3087000000,2014-02-18,2016-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2014,depreciation,3163000000,3163000000,2015-02-17,2017-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2015,depreciation,3046000000,3046000000,2016-02-16,2018-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2016,depreciation,3034000000,3034000000,2017-02-15,2019-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2017,depreciation,2877000000,2877000000,2018-02-15,2020-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2018,depreciation,2766000000,2766000000,2019-02-14,2021-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2019,depreciation,2577000000,2577000000,2020-02-19,2022-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2020,depreciation,2432000000,2432000000,2021-02-17,2023-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2021,depreciation,2352000000,2352000000,2022-02-16,2024-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2022,depreciation,2219000000,2219000000,2023-02-15,2025-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2023,depreciation,2144000000,2144000000,2024-02-16,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2024,depreciation,2153000000,2153000000,2025-02-14,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2025,depreciation,2262000000,2262000000,2026-02-13,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2009,cfo,6343000000,6499000000,2010-02-19,2011-02-22,2,0.02459404067475958,restated,True
18230,CAT,Caterpillar,2010,cfo,5009000000,5009000000,2011-02-22,2011-02-22,1,0.0,none,False
18230,CAT,Caterpillar,2019,cfo,6912000000,6912000000,2020-02-19,2022-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2020,cfo,6327000000,6327000000,2021-02-17,2023-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2021,cfo,7198000000,7198000000,2022-02-16,2024-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2022,cfo,7766000000,7766000000,2023-02-15,2025-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2023,cfo,12885000000,12885000000,2024-02-16,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2024,cfo,12035000000,12035000000,2025-02-14,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2025,cfo,11739000000,11739000000,2026-02-13,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2011,cfo,7010000000,6957000000,2012-02-21,2014-02-18,2,0.007560627674750357,restated,True
18230,CAT,Caterpillar,2012,cfo,5241000000,5184000000,2013-02-19,2015-02-17,2,0.010875787063537493,restated,True
18230,CAT,Caterpillar,2013,cfo,10191000000,10191000000,2014-02-18,2016-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2014,cfo,8057000000,8057000000,2015-02-17,2017-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2015,cfo,6675000000,6699000000,2016-02-16,2018-02-15,2,0.0035955056179775282,none,False
18230,CAT,Caterpillar,2016,cfo,5608000000,5639000000,2017-02-15,2019-02-14,3,0.005527817403708987,restated,True
18230,CAT,Caterpillar,2017,cfo,5702000000,5706000000,2018-02-15,2019-02-14,2,0.0007015082427218519,none,False
18230,CAT,Caterpillar,2018,cfo,6558000000,6558000000,2019-02-14,2019-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2009,total_assets,60038000000,60038000000,2010-02-19,2012-02-21,1,0.0,none,False
18230,CAT,Caterpillar,2010,total_assets,64020000000,64020000000,2011-02-22,2013-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2011,total_assets,81446000000,81218000000,2012-02-21,2014-02-18,2,0.0027994008299977897,none,False
18230,CAT,Caterpillar,2012,total_assets,89356000000,88970000000,2013-02-19,2015-02-17,2,0.004319799453869914,none,False
18230,CAT,Caterpillar,2013,total_assets,84896000000,84896000000,2014-02-18,2016-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2014,total_assets,84681000000,84498000000,2015-02-17,2017-02-15,2,0.002161051475537606,none,False
18230,CAT,Caterpillar,2015,total_assets,78497000000,78342000000,2016-02-16,2018-02-15,2,0.001974597755328229,none,False
18230,CAT,Caterpillar,2016,total_assets,74704000000,74704000000,2017-02-15,2019-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2017,total_assets,76962000000,76962000000,2018-02-15,2019-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2018,total_assets,78509000000,78509000000,2019-02-14,2020-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2019,total_assets,78453000000,78453000000,2020-02-19,2021-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2020,total_assets,78324000000,78324000000,2021-02-17,2022-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2021,total_assets,82793000000,82793000000,2022-02-16,2023-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2022,total_assets,81943000000,81943000000,2023-02-15,2024-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2023,total_assets,87476000000,87476000000,2024-02-16,2025-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2024,total_assets,87764000000,87764000000,2025-02-14,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2025,total_assets,98585000000,98585000000,2026-02-13,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2009,current_assets,26789000000,27217000000,2010-02-19,2012-02-21,2,0.01597670685729217,restated,True
18230,CAT,Caterpillar,2010,current_assets,31810000000,31810000000,2011-02-22,2013-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2011,current_assets,38128000000,37900000000,2012-02-21,2014-02-18,2,0.005979857322702476,restated,True
18230,CAT,Caterpillar,2012,current_assets,42524000000,42138000000,2013-02-19,2015-02-17,2,0.009077226977706706,restated,True
18230,CAT,Caterpillar,2013,current_assets,38335000000,38335000000,2014-02-18,2015-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2014,current_assets,38867000000,38867000000,2015-02-17,2016-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2015,current_assets,34418000000,33508000000,2016-02-16,2017-02-15,2,0.026439653669591494,restated,True
18230,CAT,Caterpillar,2016,current_assets,31967000000,31967000000,2017-02-15,2018-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2017,current_assets,36244000000,36244000000,2018-02-15,2019-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2018,current_assets,38603000000,38603000000,2019-02-14,2020-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2019,current_assets,39193000000,39193000000,2020-02-19,2021-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2020,current_assets,39464000000,39464000000,2021-02-17,2022-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2021,current_assets,43455000000,43455000000,2022-02-16,2023-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2022,current_assets,43785000000,43785000000,2023-02-15,2024-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2023,current_assets,46949000000,46949000000,2024-02-16,2025-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2024,current_assets,45682000000,45682000000,2025-02-14,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2025,current_assets,52485000000,52485000000,2026-02-13,2026-02-13,1,0.0,none,False
18230,CAT,Caterpillar,2009,current_liabilities,19292000000,18975000000,2010-02-19,2012-02-21,2,0.01643168152602115,restated,True
18230,CAT,Caterpillar,2010,current_liabilities,22020000000,22020000000,2011-02-22,2013-02-19,1,0.0,none,False
18230,CAT,Caterpillar,2011,current_liabilities,28561000000,28357000000,2012-02-21,2014-02-18,2,0.007142607051573825,restated,True
18230,CAT,Caterpillar,2012,current_liabilities,29755000000,29415000000,2013-02-19,2015-02-17,2,0.011426650983028062,restated,True
18230,CAT,Caterpillar,2013,current_liabilities,27297000000,27297000000,2014-02-18,2015-02-17,1,0.0,none,False
18230,CAT,Caterpillar,2014,current_liabilities,27877000000,27877000000,2015-02-17,2016-02-16,1,0.0,none,False
18230,CAT,Caterpillar,2015,current_liabilities,26303000000,26242000000,2016-02-16,2017-02-15,2,0.0023191270957685435,none,False
18230,CAT,Caterpillar,2016,current_liabilities,26132000000,26132000000,2017-02-15,2018-02-15,1,0.0,none,False
18230,CAT,Caterpillar,2017,current_liabilities,26931000000,26931000000,2018-02-15,2019-02-14,1,0.0,none,False
18230,CAT,Caterpillar,2018,current_liabilities,28218000000,28218000000,2019-02-14,2020-02-19,1,0.0,none,False
